subj	session	variance	catAss	ticks	feedType	phase	trial	length	tarCat	respSE	respRT	respACC	move
122109	1	1	2	2	1	1	155	38	A	A	300	1	17
122109	1	1	2	2	1	1	156	42	A	A	670	1	17
122109	1	1	2	2	1	1	157	25	D	A	573	0	17
122109	1	1	2	2	1	1	158	45	A	D	373	0	17
122109	1	1	2	2	1	1	159	28	A	A	227	1	17
122109	1	1	2	2	1	1	160	26	D	A	278	0	17
122109	2	1	2	2	1	1	1	21	A	A	1544	1	17
122109	2	1	2	2	1	1	2	53	A	D	812	0	17
122109	2	1	2	2	1	1	3	33	A	A	213	1	17
122109	2	1	2	2	1	1	4	31	D	D	205	1	17
122109	2	1	2	2	1	1	5	45	A	D	203	0	17
122109	2	1	2	2	1	1	6	35	D	A	190	0	17
122109	2	1	2	2	1	1	7	15	A	D	436	0	17
122109	2	1	2	2	1	1	8	37	D	A	565	0	17
122109	2	1	2	2	1	1	9	30	D	D	628	1	17
122109	2	1	2	2	1	1	10	32	A	D	254	0	17
122109	2	1	2	2	1	1	11	40	D	A	4045	0	17
122109	2	1	2	2	1	1	12	42	A	D	301	0	17
122109	2	1	2	2	1	1	13	34	A	A	93	1	17
122109	2	1	2	2	1	1	14	28	D	D	204	1	17
122109	2	1	2	2	1	1	15	33	A	A	28	1	17
122109	2	1	2	2	1	1	16	26	A	D	126	0	17
122109	2	1	2	2	1	1	17	37	A	D	212	0	17
122109	2	1	2	2	1	1	18	47	A	A	117	1	17
122109	2	1	2	2	1	1	19	22	D	D	845	1	17
122109	2	1	2	2	1	1	20	47	D	A	451	0	17
122109	2	1	2	2	1	1	21	31	D	D	92	1	17
122109	2	1	2	2	1	1	22	14	A	A	252	1	17
122109	2	1	2	2	1	1	23	46	D	D	2277	1	17
122109	2	1	2	2	1	1	24	29	D	A	244	0	17
122109	2	1	2	2	1	1	25	15	D	D	1566	1	17
122109	2	1	2	2	1	1	26	21	D	D	573	1	17
122109	2	1	2	2	1	1	27	43	A	D	286	0	17
122109	2	1	2	2	1	1	28	33	D	D	246	1	17
122109	2	1	2	2	1	1	29	42	A	A	220	1	17
122109	2	1	2	2	1	1	30	31	D	D	318	1	17
122109	2	1	2	2	1	1	31	19	A	A	285	1	17
122109	2	1	2	2	1	1	32	8	D	A	428	0	17
122109	2	1	2	2	1	1	33	28	D	D	406	1	17
122109	2	1	2	2	1	1	34	41	A	A	403	1	17
122109	2	1	2	2	1	1	35	51	A	D	1230	0	17
122109	2	1	2	2	1	1	36	7	D	A	325	0	17
122109	2	1	2	2	1	1	37	27	A	D	245	0	17
122109	2	1	2	2	1	1	38	35	A	A	260	1	17
122109	2	1	2	2	1	1	39	19	D	D	302	1	17
122109	2	1	2	2	1	1	40	32	A	A	484	1	17
122109	2	1	2	2	1	1	41	24	A	A	117	1	17
122109	2	1	2	2	1	1	42	28	D	A	50	0	17
122109	2	1	2	2	1	1	43	50	A	D	405	0	17
122109	2	1	2	2	1	1	44	55	A	A	181	1	17
122109	2	1	2	2	1	1	45	32	D	A	140	0	17
122109	2	1	2	2	1	1	46	19	D	D	190	1	17
122109	2	1	2	2	1	1	47	39	D	A	349	0	17
122109	2	1	2	2	1	1	48	35	D	D	316	1	17
122109	2	1	2	2	1	1	49	32	D	A	413	0	17
122109	2	1	2	2	1	1	50	47	A	D	877	0	17
122109	2	1	2	2	1	1	51	14	D	A	244	0	17
122109	2	1	2	2	1	1	52	22	A	D	419	0	17
122109	2	1	2	2	1	1	53	38	D	D	1270	1	17
122109	2	1	2	2	1	1	54	21	D	A	389	0	17
122109	2	1	2	2	1	1	55	27	D	A	236	0	17
122109	2	1	2	2	1	1	56	28	A	D	317	0	17
122109	2	1	2	2	1	1	57	44	D	A	381	0	17
122109	2	1	2	2	1	1	58	24	D	A	227	0	17
122109	2	1	2	2	1	1	59	30	A	A	238	1	17
122109	2	1	2	2	1	1	60	20	D	A	349	0	17
122109	2	1	2	2	1	1	61	24	D	A	371	0	17
122109	2	1	2	2	1	1	62	23	D	A	206	0	17
122109	2	1	2	2	1	1	63	49	A	A	293	1	17
122109	2	1	2	2	1	1	64	22	D	A	499	0	17
122109	2	1	2	2	1	1	65	36	A	A	213	1	17
122109	2	1	2	2	1	1	66	44	A	A	268	1	17
122109	2	1	2	2	1	1	67	22	A	D	228	0	17
122109	2	1	2	2	1	1	68	29	A	A	317	1	17
122109	2	1	2	2	1	1	69	54	A	A	261	1	17
122109	2	1	2	2	1	1	70	18	D	A	204	0	17
122109	2	1	2	2	1	1	71	20	D	A	453	0	17
122109	2	1	2	2	1	1	72	32	D	A	437	0	17
122109	2	1	2	2	1	1	73	36	D	D	428	1	17
122109	2	1	2	2	1	1	74	31	A	A	94	1	17
122109	2	1	2	2	1	1	75	29	D	A	451	0	17
122109	2	1	2	2	1	1	76	26	D	D	292	1	17
122109	2	1	2	2	1	1	77	34	D	A	406	0	17
122109	2	1	2	2	1	1	78	6	D	D	325	1	17
122109	2	1	2	2	1	1	79	34	A	D	1020	0	17
122109	2	1	2	2	1	1	80	40	A	A	260	1	17
122109	2	1	2	2	1	1	81	10	D	D	77	1	17
122109	2	1	2	2	1	1	82	29	D	A	133	0	17
122109	2	1	2	2	1	1	83	23	A	D	428	0	17
122109	2	1	2	2	1	1	84	25	A	A	61	1	17
122109	2	1	2	2	1	1	85	22	D	D	254	1	17
122109	2	1	2	2	1	1	86	21	D	A	173	0	17
122109	2	1	2	2	1	1	87	35	A	D	109	0	17
122109	2	1	2	2	1	1	88	30	D	D	725	1	17
122109	2	1	2	2	1	1	89	42	D	A	173	0	17
122109	2	1	2	2	1	1	90	31	A	D	171	0	17
122109	2	1	2	2	1	1	91	39	A	A	340	1	17
122109	2	1	2	2	1	1	92	26	A	A	222	1	17
122109	2	1	2	2	1	1	93	27	A	A	405	1	17
122109	2	1	2	2	1	1	94	39	A	D	300	0	17
122109	2	1	2	2	1	1	95	40	A	A	158	1	17
122109	2	1	2	2	1	1	96	26	D	D	462	1	17
122109	2	1	2	2	1	1	97	27	D	A	219	0	17
122109	2	1	2	2	1	1	98	39	D	D	509	1	17
122109	2	1	2	2	1	1	99	38	D	A	260	0	17
122109	2	1	2	2	1	1	100	38	A	D	429	0	17
122109	2	1	2	2	1	1	101	25	D	A	197	0	17
122109	2	1	2	2	1	1	102	31	A	A	253	1	17
122109	2	1	2	2	1	1	103	45	D	A	228	0	17
122109	2	1	2	2	1	1	104	16	D	D	1277	1	17
122109	2	1	2	2	1	1	105	15	D	A	253	0	17
122109	2	1	2	2	1	1	106	20	A	D	699	0	17
122109	2	1	2	2	1	1	107	9	D	A	412	0	17
122109	2	1	2	2	1	1	108	41	D	A	828	0	17
122109	2	1	2	2	1	1	109	26	D	D	403	1	17
122109	2	1	2	2	1	1	110	17	A	D	253	0	17
122109	2	1	2	2	1	1	111	33	A	A	230	1	17
122109	2	1	2	2	1	1	112	27	D	A	652	0	17
122109	2	1	2	2	1	1	113	16	D	A	349	0	17
122109	2	1	2	2	1	1	114	36	A	D	1428	0	17
122109	2	1	2	2	1	1	115	11	D	D	181	1	17
122109	2	1	2	2	1	1	116	13	D	A	213	0	17
122109	2	1	2	2	1	1	117	25	D	D	276	1	17
122109	2	1	2	2	1	1	118	36	A	A	254	1	17
122109	2	1	2	2	1	1	119	25	D	A	269	0	17
122109	2	1	2	2	1	1	120	17	D	A	317	0	17
122109	2	1	2	2	1	1	121	16	A	A	5	1	17
122109	2	1	2	2	1	1	122	38	A	D	398	0	17
122109	2	1	2	2	1	1	123	14	D	D	405	1	17
122109	2	1	2	2	1	1	124	32	A	A	228	1	17
122109	2	1	2	2	1	1	125	25	A	A	334	1	17
122109	2	1	2	2	1	1	126	17	D	A	116	0	17
122109	2	1	2	2	1	1	127	44	A	D	330	0	17
122109	2	1	2	2	1	1	128	40	A	A	133	1	17
122109	2	1	2	2	1	1	129	18	A	A	702	1	17
122109	2	1	2	2	1	1	130	30	A	A	412	1	17
122109	2	1	2	2	1	1	131	30	A	A	277	1	17
122109	2	1	2	2	1	1	132	41	A	D	668	0	17
122109	2	1	2	2	1	1	133	28	A	A	356	1	17
122109	2	1	2	2	1	1	134	35	A	D	388	0	17
122109	2	1	2	2	1	1	135	38	A	D	149	0	17
122109	2	1	2	2	1	1	136	34	A	A	430	1	17
122109	2	1	2	2	1	1	137	29	A	A	189	1	17
122109	2	1	2	2	1	1	138	39	A	A	173	1	17
122109	2	1	2	2	1	1	139	23	D	D	654	1	17
122109	2	1	2	2	1	1	140	23	A	D	252	0	17
122109	2	1	2	2	1	1	141	18	D	A	206	0	17
122109	2	1	2	2	1	1	142	46	A	A	117	1	17
122109	2	1	2	2	1	1	143	43	A	A	212	1	17
122109	2	1	2	2	1	1	144	52	A	A	244	1	17
122109	2	1	2	2	1	1	145	45	A	A	405	1	17
122109	2	1	2	2	1	1	146	37	A	D	260	0	17
122109	2	1	2	2	1	1	147	24	D	A	235	0	17
122109	2	1	2	2	1	1	148	37	A	D	268	0	17
122109	2	1	2	2	1	1	149	34	D	A	189	0	17
122109	2	1	2	2	1	1	150	43	D	A	241	0	17
122109	2	1	2	2	1	1	151	12	D	A	252	0	17
122109	2	1	2	2	1	1	152	48	A	A	188	1	17
122109	2	1	2	2	1	1	153	36	D	A	318	0	17
122109	2	1	2	2	1	1	154	33	D	A	468	0	17
122109	2	1	2	2	1	1	155	24	A	D	158	0	17
122109	2	1	2	2	1	1	156	30	D	A	174	0	17
122109	2	1	2	2	1	1	157	37	D	D	221	1	17
122109	2	1	2	2	1	1	158	29	A	A	93	1	17
122109	2	1	2	2	1	1	159	46	A	A	283	1	17
122109	2	1	2	2	1	1	160	23	D	D	271	1	17
122109	3	1	2	2	1	1	1	27	D	A	287	0	17
122109	3	1	2	2	1	1	2	14	D	D	13	1	17
122109	3	1	2	2	1	1	3	37	A	A	486	1	17
122109	3	1	2	2	1	1	4	25	D	D	125	1	17
122109	3	1	2	2	1	1	5	26	D	D	69	1	17
122109	3	1	2	2	1	1	6	39	D	A	550	0	17
122109	3	1	2	2	1	1	7	52	A	D	76	0	17
122109	3	1	2	2	1	1	8	24	A	A	710	1	17
122109	3	1	2	2	1	1	9	32	D	D	244	1	17
122109	3	1	2	2	1	1	10	10	D	D	645	1	17
122109	3	1	2	2	1	1	11	54	A	A	230	1	17
122109	3	1	2	2	1	1	12	30	A	D	492	0	17
122109	3	1	2	2	1	1	13	28	D	D	272	1	17
122109	3	1	2	2	1	1	14	33	D	A	251	0	17
122109	3	1	2	2	1	1	15	29	A	D	277	0	17
122109	3	1	2	2	1	1	16	35	A	A	101	1	17
122109	3	1	2	2	1	1	17	24	A	D	805	0	17
122109	3	1	2	2	1	1	18	16	D	A	317	0	17
122109	3	1	2	2	1	1	19	45	A	A	317	1	17
122109	3	1	2	2	1	1	20	22	A	D	77	0	17
122109	3	1	2	2	1	1	21	20	D	A	282	0	17
122109	3	1	2	2	1	1	22	43	A	D	94	0	17
122109	3	1	2	2	1	1	23	41	D	A	149	0	17
122109	3	1	2	2	1	1	24	42	A	D	285	0	17
122109	3	1	2	2	1	1	25	11	D	A	253	0	17
122109	3	1	2	2	1	1	26	35	D	D	462	1	17
122109	3	1	2	2	1	1	27	26	A	A	157	1	17
122109	3	1	2	2	1	1	28	38	A	A	277	1	17
122109	3	1	2	2	1	1	29	26	A	A	77	1	17
122109	3	1	2	2	1	1	30	46	A	D	398	0	17
122109	3	1	2	2	1	1	31	44	D	A	141	0	17
122109	3	1	2	2	1	1	32	55	A	A	420	1	17
122109	3	1	2	2	1	1	33	49	A	A	342	1	17
122109	3	1	2	2	1	1	34	34	A	D	652	0	17
122109	3	1	2	2	1	1	35	36	A	A	238	1	17
122109	3	1	2	2	1	1	36	53	A	D	308	0	17
122109	3	1	2	2	1	1	37	31	D	A	325	0	17
122109	3	1	2	2	1	1	38	29	D	D	125	1	17
122109	3	1	2	2	1	1	39	33	A	A	371	1	17
122109	3	1	2	2	1	1	40	17	D	D	77	1	17
122109	3	1	2	2	1	1	41	40	D	D	93	1	17
122109	3	1	2	2	1	1	42	29	A	A	229	1	17
122109	3	1	2	2	1	1	43	26	D	D	628	1	17
122109	3	1	2	2	1	1	44	35	A	D	76	0	17
122109	3	1	2	2	1	1	45	36	D	A	355	0	17
122109	3	1	2	2	1	1	46	40	A	D	206	0	17
122109	3	1	2	2	1	1	47	38	A	A	180	1	17
122109	3	1	2	2	1	1	48	38	D	D	252	1	17
122109	3	1	2	2	1	1	49	14	A	D	285	0	17
122109	3	1	2	2	1	1	50	19	A	A	334	1	17
122109	3	1	2	2	1	1	51	36	A	D	301	0	17
122109	3	1	2	2	1	1	52	43	A	A	269	1	17
122109	3	1	2	2	1	1	53	22	D	A	405	0	17
122109	3	1	2	2	1	1	54	50	A	D	101	0	17
122109	3	1	2	2	1	1	55	45	D	A	237	0	17
122109	3	1	2	2	1	1	56	45	A	D	206	0	17
122109	3	1	2	2	1	1	57	7	D	A	230	0	17
122109	3	1	2	2	1	1	58	37	A	D	254	0	17
122109	3	1	2	2	1	1	59	20	A	D	268	0	17
122109	3	1	2	2	1	1	60	37	D	D	653	1	17
122109	3	1	2	2	1	1	61	32	A	A	397	1	17
122109	3	1	2	2	1	1	62	31	A	D	270	0	17
122109	3	1	2	2	1	1	63	34	A	D	196	0	17
122109	3	1	2	2	1	1	64	34	D	A	411	0	17
122109	3	1	2	2	1	1	65	39	A	D	413	0	17
122109	3	1	2	2	1	1	66	24	D	D	189	1	17
122109	3	1	2	2	1	1	67	23	D	A	117	0	17
122109	3	1	2	2	1	1	68	34	A	A	430	1	17
122109	3	1	2	2	1	1	69	31	D	D	340	1	17
122109	3	1	2	2	1	1	70	29	A	A	261	1	17
122109	3	1	2	2	1	1	71	31	D	D	212	1	17
122109	3	1	2	2	1	1	72	8	D	A	157	0	17
122109	3	1	2	2	1	1	73	22	A	D	235	0	17
122109	3	1	2	2	1	1	74	26	D	A	53	0	17
122109	3	1	2	2	1	1	75	43	D	D	236	1	17
122109	3	1	2	2	1	1	76	32	A	A	197	1	17
122109	3	1	2	2	1	1	77	15	A	D	204	0	17
122109	3	1	2	2	1	1	78	21	D	A	333	0	17
122109	3	1	2	2	1	1	79	9	D	D	309	1	17
122109	3	1	2	2	1	1	80	35	A	A	63	1	17
122109	3	1	2	2	1	1	81	41	A	D	386	0	17
122109	3	1	2	2	1	1	82	27	D	A	253	0	17
122109	3	1	2	2	1	1	83	37	D	D	478	1	17
122109	3	1	2	2	1	1	84	51	A	A	357	1	17
122109	3	1	2	2	1	1	85	21	D	A	550	0	17
122109	3	1	2	2	1	1	86	23	A	D	541	0	17
122109	3	1	2	2	1	1	87	38	A	A	302	1	17
122109	3	1	2	2	1	1	88	28	A	D	148	0	17
122109	3	1	2	2	1	1	89	29	D	A	405	0	17
122109	3	1	2	2	1	1	90	23	D	A	253	0	17
122109	3	1	2	2	1	1	91	33	A	D	102	0	17
122109	3	1	2	2	1	1	92	30	A	A	132	1	17
122109	3	1	2	2	1	1	93	23	A	A	53	1	17
122109	3	1	2	2	1	1	94	27	A	D	205	0	17
122109	3	1	2	2	1	1	95	19	D	A	109	0	17
122109	3	1	2	2	1	1	96	30	D	A	310	0	17
122109	3	1	2	2	1	1	97	30	D	D	164	1	17
122109	3	1	2	2	1	1	98	28	A	A	258	1	17
122109	3	1	2	2	1	1	99	17	D	A	20	0	17
122109	3	1	2	2	1	1	100	32	D	D	212	1	17
122109	3	1	2	2	1	1	101	21	D	A	206	0	17
122109	3	1	2	2	1	1	102	24	D	D	451	1	17
122109	3	1	2	2	1	1	103	33	D	A	645	0	17
122109	3	1	2	2	1	1	104	25	D	D	3171	1	17
122109	3	1	2	2	1	1	105	25	D	D	204	1	17
122109	3	1	2	2	1	1	106	25	A	D	645	0	17
122109	3	1	2	2	1	1	107	47	D	A	349	0	17
122109	3	1	2	2	1	1	108	16	A	A	222	1	17
122109	3	1	2	2	1	1	109	44	A	D	102	0	17
122109	3	1	2	2	1	1	110	46	D	A	404	0	17
122109	3	1	2	2	1	1	111	15	D	D	124	1	17
122109	3	1	2	2	1	1	112	27	A	A	277	1	17
122109	3	1	2	2	1	1	113	21	A	D	254	0	17
122109	3	1	2	2	1	1	114	37	A	A	364	1	17
122109	3	1	2	2	1	1	115	19	D	D	431	1	17
122109	3	1	2	2	1	1	116	22	D	D	109	1	17
122109	3	1	2	2	1	1	117	32	D	A	172	0	17
122109	3	1	2	2	1	1	118	47	A	D	261	0	17
122109	3	1	2	2	1	1	119	30	D	D	197	1	17
122109	3	1	2	2	1	1	120	41	A	D	2076	0	17
122109	3	1	2	2	1	1	121	6	D	A	228	0	17
122109	3	1	2	2	1	1	122	18	D	A	902	0	17
122109	3	1	2	2	1	1	123	28	D	D	388	1	17
122109	3	1	2	2	1	1	124	33	A	A	2053	1	17
122109	3	1	2	2	1	1	125	14	D	D	829	1	17
122109	3	1	2	2	1	1	126	39	A	A	1180	1	17
122109	3	1	2	2	1	1	127	36	D	A	117	0	17
122109	3	1	2	2	1	1	128	32	A	A	21	1	17
122109	3	1	2	2	1	1	129	31	A	D	198	0	17
122109	3	1	2	2	1	1	130	23	D	A	219	0	17
122109	3	1	2	2	1	1	131	12	D	D	301	1	17
122109	3	1	2	2	1	1	132	42	D	D	222	1	17
122109	3	1	2	2	1	1	133	30	A	A	245	1	17
122109	3	1	2	2	1	1	134	16	D	A	460	0	17
122109	3	1	2	2	1	1	135	18	D	D	254	1	17
122109	3	1	2	2	1	1	136	24	D	A	173	0	17
122109	3	1	2	2	1	1	137	27	D	D	381	1	17
122109	3	1	2	2	1	1	138	39	D	A	157	0	17
122109	3	1	2	2	1	1	139	46	A	D	302	0	17
122109	3	1	2	2	1	1	140	20	D	A	284	0	17
122109	3	1	2	2	1	1	141	13	D	A	309	0	17
122109	3	1	2	2	1	1	142	40	A	A	358	1	17
122109	3	1	2	2	1	1	143	44	A	A	276	1	17
122109	3	1	2	2	1	1	144	15	D	A	236	0	17
122109	3	1	2	2	1	1	145	35	D	D	246	1	17
122109	3	1	2	2	1	1	146	17	A	A	460	1	17
122109	3	1	2	2	1	1	147	40	A	D	277	0	17
122109	3	1	2	2	1	1	148	31	A	A	429	1	17
122109	3	1	2	2	1	1	149	34	D	D	629	1	17
122109	3	1	2	2	1	1	150	25	A	A	222	1	17
122109	3	1	2	2	1	1	151	48	A	A	132	1	17
122109	3	1	2	2	1	1	152	28	D	A	467	0	17
122109	3	1	2	2	1	1	153	18	A	D	317	0	17
122109	3	1	2	2	1	1	154	29	D	A	164	0	17
122109	3	1	2	2	1	1	155	36	A	D	893	0	17
122109	3	1	2	2	1	1	156	47	A	A	125	1	17
122109	3	1	2	2	1	1	157	22	D	A	269	0	17
122109	3	1	2	2	1	1	158	38	D	D	1317	1	17
122109	3	1	2	2	1	1	159	42	A	D	660	0	17
122109	3	1	2	2	1	1	160	39	A	D	629	0	17
122109	4	1	2	2	1	1	1	29	A	A	192	1	17
122109	4	1	2	2	1	1	2	44	D	D	269	1	17
122109	4	1	2	2	1	1	3	35	A	A	485	1	17
122109	4	1	2	2	1	1	4	19	D	D	238	1	17
122109	4	1	2	2	1	1	5	31	A	A	205	1	17
122109	4	1	2	2	1	1	6	28	A	D	237	0	17
122109	4	1	2	2	1	1	7	32	A	D	325	0	17
122109	4	1	2	2	1	1	8	38	A	A	205	1	17
122109	4	1	2	2	1	1	9	25	A	D	661	0	17
122109	4	1	2	2	1	1	10	31	A	D	588	0	17
122109	4	1	2	2	1	1	11	27	A	A	476	1	17
122109	4	1	2	2	1	1	12	34	A	D	237	0	17
122109	4	1	2	2	1	1	13	43	A	A	380	1	17
122109	4	1	2	2	1	1	14	22	D	A	116	0	17
122109	4	1	2	2	1	1	15	29	A	D	252	0	17
122109	4	1	2	2	1	1	16	42	D	A	229	0	17
122109	4	1	2	2	1	1	17	40	A	D	236	0	17
122109	4	1	2	2	1	1	18	25	A	A	300	1	17
122109	4	1	2	2	1	1	19	14	D	D	645	1	17
122109	4	1	2	2	1	1	20	10	D	D	685	1	17
122109	4	1	2	2	1	1	21	21	D	A	566	0	17
122109	4	1	2	2	1	1	22	41	D	D	637	1	17
122109	4	1	2	2	1	1	23	35	D	A	78	0	17
122109	4	1	2	2	1	1	24	22	A	A	756	1	17
122109	4	1	2	2	1	1	25	28	A	A	293	1	17
122109	4	1	2	2	1	1	26	44	A	D	221	0	17
122109	4	1	2	2	1	1	27	42	A	A	541	1	17
122109	4	1	2	2	1	1	28	43	D	D	205	1	17
122109	4	1	2	2	1	1	29	28	D	A	652	0	17
122109	4	1	2	2	1	1	30	55	A	D	245	0	17
122109	4	1	2	2	1	1	31	46	D	A	116	0	17
122109	4	1	2	2	1	1	32	37	A	D	213	0	17
122109	4	1	2	2	1	1	33	31	D	A	236	0	17
122109	4	1	2	2	1	1	34	49	A	D	173	0	17
122109	4	1	2	2	1	1	35	25	D	D	308	1	17
122109	4	1	2	2	1	1	36	39	A	A	188	1	17
122109	4	1	2	2	1	1	37	41	A	A	260	1	17
122109	4	1	2	2	1	1	38	27	D	A	117	0	17
122109	4	1	2	2	1	1	39	15	A	D	189	0	17
122109	4	1	2	2	1	1	40	41	A	D	269	0	17
122109	4	1	2	2	1	1	41	18	D	A	149	0	17
122109	4	1	2	2	1	1	42	26	D	D	325	1	17
122109	4	1	2	2	1	1	43	33	D	A	612	0	17
122109	4	1	2	2	1	1	44	32	D	D	285	1	17
122109	4	1	2	2	1	1	45	34	D	A	137	0	17
122109	4	1	2	2	1	1	46	54	A	D	828	0	17
122109	4	1	2	2	1	1	47	11	D	D	388	1	17
122109	4	1	2	2	1	1	48	14	A	A	309	1	17
122109	4	1	2	2	1	1	49	37	D	D	868	1	17
122109	4	1	2	2	1	1	50	40	A	A	285	1	17
122109	4	1	2	2	1	1	51	34	A	D	812	0	17
122109	4	1	2	2	1	1	52	16	D	A	645	0	17
122109	4	1	2	2	1	1	53	47	A	D	1236	0	17
122109	4	1	2	2	1	1	54	34	A	A	197	1	17
122109	4	1	2	2	1	1	55	33	A	D	214	0	17
122109	4	1	2	2	1	1	56	15	D	A	453	0	17
122109	4	1	2	2	1	1	57	24	A	D	189	0	17
122109	4	1	2	2	1	1	58	28	D	A	2211	0	17
122109	4	1	2	2	1	1	59	35	D	D	348	1	17
122109	4	1	2	2	1	1	60	37	A	D	1061	0	17
122109	4	1	2	2	1	1	61	26	A	A	541	1	17
122109	4	1	2	2	1	1	62	20	D	D	100	1	17
122109	4	1	2	2	1	1	63	30	A	A	173	1	17
122109	4	1	2	2	1	1	64	39	D	D	357	1	17
122109	4	1	2	2	1	1	65	23	A	D	317	0	17
122109	4	1	2	2	1	1	66	26	A	A	221	1	17
122109	4	1	2	2	1	1	67	39	A	A	125	1	17
122109	4	1	2	2	1	1	68	46	A	D	188	0	17
122109	4	1	2	2	1	1	69	51	A	A	140	1	17
122109	4	1	2	2	1	1	70	18	D	D	301	1	17
122109	4	1	2	2	1	1	71	16	A	D	309	0	17
122109	4	1	2	2	1	1	72	32	D	A	332	0	17
122109	4	1	2	2	1	1	73	44	A	D	236	0	17
122109	4	1	2	2	1	1	74	17	A	A	389	1	17
122109	4	1	2	2	1	1	75	19	A	D	310	0	17
122109	4	1	2	2	1	1	76	36	A	D	84	0	17
122109	4	1	2	2	1	1	77	27	A	D	234	0	17
122109	4	1	2	2	1	1	78	30	A	A	173	1	17
122109	4	1	2	2	1	1	79	12	D	A	285	0	17
122109	4	1	2	2	1	1	80	43	A	D	285	0	17
122109	4	1	2	2	1	1	81	20	A	A	533	1	17
122109	4	1	2	2	1	1	82	8	D	D	222	1	17
122109	4	1	2	2	1	1	83	22	D	A	268	0	17
122109	4	1	2	2	1	1	84	33	A	D	101	0	17
122109	4	1	2	2	1	1	85	18	A	A	293	1	17
122109	4	1	2	2	1	1	86	27	D	A	261	0	17
122109	4	1	2	2	1	1	87	19	D	D	268	1	17
122109	4	1	2	2	1	1	88	22	D	D	285	1	17
122109	4	1	2	2	1	1	89	32	A	D	261	0	17
122109	4	1	2	2	1	1	90	26	D	A	405	0	17
122109	4	1	2	2	1	1	91	45	D	D	309	1	17
122109	4	1	2	2	1	1	92	32	A	A	366	1	17
122109	4	1	2	2	1	1	93	30	D	A	133	0	17
122109	4	1	2	2	1	1	94	37	A	D	541	0	17
122109	4	1	2	2	1	1	95	40	A	D	247	0	17
122109	4	1	2	2	1	1	96	29	D	A	149	0	17
122109	4	1	2	2	1	1	97	53	A	D	597	0	17
122109	4	1	2	2	1	1	98	38	A	A	213	1	17
122109	4	1	2	2	1	1	99	23	D	A	93	0	17
122109	4	1	2	2	1	1	100	27	D	D	229	1	17
122109	4	1	2	2	1	1	101	36	D	D	510	1	17
122109	4	1	2	2	1	1	102	25	D	A	620	0	17
122109	4	1	2	2	1	1	103	7	D	D	236	1	17
122109	4	1	2	2	1	1	104	36	A	D	268	0	17
122109	4	1	2	2	1	1	105	23	D	A	252	0	17
122109	4	1	2	2	1	1	106	37	D	A	124	0	17
122109	4	1	2	2	1	1	107	24	A	A	131	1	17
122109	4	1	2	2	1	1	108	20	D	D	221	1	17
122109	4	1	2	2	1	1	109	32	D	A	173	0	17
122109	4	1	2	2	1	1	110	38	A	D	253	0	17
122109	4	1	2	2	1	1	111	31	D	A	101	0	17
122109	4	1	2	2	1	1	112	36	A	A	295	1	17
122109	4	1	2	2	1	1	113	25	D	D	228	1	17
122109	4	1	2	2	1	1	114	35	A	A	30	1	17
122109	4	1	2	2	1	1	115	39	D	D	252	1	17
122109	4	1	2	2	1	1	116	36	D	A	253	0	17
122109	4	1	2	2	1	1	117	48	A	D	213	0	17
122109	4	1	2	2	1	1	118	35	A	A	317	1	17
122109	4	1	2	2	1	1	119	26	D	A	69	0	17
122109	4	1	2	2	1	1	120	52	A	D	245	0	17
122109	4	1	2	2	1	1	121	38	D	A	693	0	17
122109	4	1	2	2	1	1	122	29	D	D	268	1	17
122109	4	1	2	2	1	1	123	9	D	A	884	0	17
122109	4	1	2	2	1	1	124	14	D	A	460	0	17
122109	4	1	2	2	1	1	125	15	D	D	628	1	17
122109	4	1	2	2	1	1	126	23	D	A	357	0	17
122109	4	1	2	2	1	1	127	6	D	D	236	1	17
122109	4	1	2	2	1	1	128	40	D	D	405	1	17
122109	4	1	2	2	1	1	129	16	D	A	461	0	17
122109	4	1	2	2	1	1	130	21	D	A	301	0	17
122109	4	1	2	2	1	1	131	38	D	D	262	1	17
122109	4	1	2	2	1	1	132	47	A	A	294	1	17
122109	4	1	2	2	1	1	133	47	D	A	285	0	17
122109	4	1	2	2	1	1	134	22	A	D	230	0	17
122109	4	1	2	2	1	1	135	31	A	D	164	0	17
122109	4	1	2	2	1	1	136	42	A	A	259	1	17
122109	4	1	2	2	1	1	137	39	A	A	821	1	17
122109	4	1	2	2	1	1	138	29	D	A	726	0	17
122109	4	1	2	2	1	1	139	13	D	D	412	1	17
122109	4	1	2	2	1	1	140	30	A	D	2085	0	17
122109	4	1	2	2	1	1	141	46	A	D	812	0	17
122109	4	1	2	2	1	1	142	34	D	A	268	0	17
122109	4	1	2	2	1	1	143	33	D	D	340	1	17
122109	4	1	2	2	1	1	144	50	A	D	244	0	17
122109	4	1	2	2	1	1	145	24	D	D	276	1	17
122109	4	1	2	2	1	1	146	45	A	D	221	0	17
122109	4	1	2	2	1	1	147	24	D	A	165	0	17
122109	4	1	2	2	1	1	148	17	D	D	82	1	17
122109	4	1	2	2	1	1	149	30	D	A	814	0	17
122109	4	1	2	2	1	1	150	21	D	D	133	1	17
122109	4	1	2	2	1	1	151	45	A	A	277	1	17
122109	4	1	2	2	1	1	152	21	A	D	261	0	17
122109	4	1	2	2	1	1	153	17	D	A	118	0	17
122109	4	1	2	2	1	1	154	31	D	D	92	1	17
