subj	variance	catAss	ticks	feedType	feedAmount	phase	trial	length	tarCat	respSE	respRT	respACC	move
1121117	1	1	2	1	1	1	16	24	A	A	652	1	5
1121117	1	1	2	1	1	1	17	28	A	A	556	1	5
1121117	1	1	2	1	1	1	18	25	A	A	627	1	5
1121117	1	1	2	1	1	1	19	42	D	D	645	1	5
1121117	1	1	2	1	1	1	20	23	A	A	588	1	5
1121117	1	1	2	1	1	1	21	32	D	D	620	1	5
1121117	1	1	2	1	1	1	22	42	A	D	523	0	5
1121117	1	1	2	1	1	1	23	23	D	A	523	0	5
1121117	1	1	2	1	1	1	24	29	A	A	510	1	5
1121117	1	1	2	1	1	1	25	15	D	A	586	0	5
1121117	1	1	2	1	1	1	26	27	D	A	653	0	5
1121117	1	1	2	1	1	1	27	23	A	A	515	1	5
1121117	1	1	2	1	1	1	28	25	A	A	666	1	5
1121117	1	1	2	1	1	1	29	11	A	A	645	1	5
1121117	1	1	2	1	1	1	30	39	A	D	541	0	5
1121117	1	1	2	1	1	1	31	36	D	D	571	1	5
1121117	1	1	2	1	1	1	32	17	A	A	619	1	5
1121117	1	1	2	1	1	1	33	47	D	D	475	1	5
1121117	1	1	2	1	1	1	34	27	A	A	590	1	5
1121117	1	1	2	1	1	1	35	37	D	D	612	1	5
1121117	1	1	2	1	1	1	36	49	D	D	476	1	5
1121117	1	1	2	1	1	1	37	14	A	A	330	1	5
1121117	1	1	2	1	1	1	38	19	A	A	460	1	5
1121117	1	1	2	1	1	1	39	21	D	A	523	0	5
1121117	1	1	2	1	1	1	40	38	D	D	477	1	5
1121117	1	1	2	1	1	1	41	47	A	D	434	0	5
1121117	1	1	2	1	1	1	42	28	D	A	556	0	5
1121117	1	1	2	1	1	1	43	43	D	D	539	1	5
1121117	1	1	2	1	1	1	44	26	A	A	642	1	5
1121117	1	1	2	1	1	1	45	41	A	D	461	0	5
1121117	1	1	2	1	1	1	46	35	D	D	427	1	5
1121117	1	1	2	1	1	1	47	38	D	D	412	1	5
1121117	1	1	2	1	1	1	48	23	A	A	619	1	5
1121117	1	1	2	1	1	1	49	30	A	D	526	0	5
1121117	1	1	2	1	1	1	50	10	A	A	363	1	5
1121117	1	1	2	1	1	1	51	38	D	D	414	1	5
1121117	1	1	2	1	1	1	52	28	A	A	460	1	5
1121117	1	1	2	1	1	1	53	45	A	D	484	0	5
1121117	1	1	2	1	1	1	54	24	A	A	277	1	5
1121117	1	1	2	1	1	1	55	6	A	A	434	1	5
1121117	1	1	2	1	1	1	56	19	D	A	372	0	5
1121117	1	1	2	1	1	1	57	50	D	D	402	1	5
1121117	1	1	2	1	1	1	58	55	D	D	493	1	5
1121117	1	1	2	1	1	1	59	39	A	A	402	1	5
1121117	1	1	2	1	1	1	60	26	A	D	476	0	5
1121117	1	1	2	1	1	1	61	31	D	A	474	0	5
1121117	1	1	2	1	1	1	62	32	A	A	380	1	5
1121117	1	1	2	1	1	1	63	16	A	A	492	1	5
1121117	1	1	2	1	1	1	64	31	A	D	708	0	5
1121117	1	1	2	1	1	1	65	48	D	D	547	1	5
1121117	1	1	2	1	1	1	66	45	D	D	565	1	5
1121117	1	1	2	1	1	1	67	32	A	D	603	0	5
1121117	1	1	2	1	1	1	68	22	D	A	779	0	5
1121117	1	1	2	1	1	1	69	28	A	A	476	1	5
1121117	1	1	2	1	1	1	70	33	D	D	539	1	5
1121117	1	1	2	1	1	1	71	30	D	D	532	1	5
1121117	1	1	2	1	1	1	72	29	D	A	322	0	5
1121117	1	1	2	1	1	1	73	44	D	D	532	1	5
1121117	1	1	2	1	1	1	74	21	A	A	418	1	5
1121117	1	1	2	1	1	1	75	31	A	A	380	1	5
1121117	1	1	2	1	1	1	76	32	A	D	587	0	5
1121117	1	1	2	1	1	1	77	29	D	A	396	0	5
1121117	1	1	2	1	1	1	78	35	D	D	467	1	5
1121117	1	1	2	1	1	1	79	37	D	D	390	1	5
1121117	1	1	2	1	1	1	80	21	A	A	467	1	5
1121117	1	1	2	1	1	1	81	12	A	D	324	0	5
1121117	1	1	2	1	1	1	82	46	A	A	461	1	5
1121117	1	1	2	1	1	1	83	34	D	D	372	1	5
1121117	1	1	2	1	1	1	84	40	A	A	763	1	5
1121117	1	1	2	1	1	1	85	44	D	D	660	1	5
1121117	1	1	2	1	1	1	86	20	D	A	684	0	5
1121117	1	1	2	1	1	1	87	32	D	D	476	1	5
1121117	1	1	2	1	1	1	88	13	A	A	348	1	5
1121117	1	1	2	1	1	1	89	41	D	D	523	1	5
1121117	1	1	2	1	1	1	90	29	A	A	412	1	5
1121117	1	1	2	1	1	1	91	47	D	D	331	1	5
1121117	1	1	2	1	1	1	92	15	A	A	419	1	5
1121117	1	1	2	1	1	1	93	34	A	D	525	0	5
1121117	1	1	2	1	1	1	94	23	D	A	604	0	5
1121117	1	1	2	1	1	1	95	14	D	A	379	0	5
1121117	1	1	2	1	1	1	96	9	A	A	651	1	5
1121117	1	1	2	1	1	1	97	36	A	D	547	0	5
1121117	1	1	2	1	1	1	98	25	D	A	717	0	5
1121117	1	1	2	1	1	1	99	22	D	A	516	0	5
1121117	1	1	2	1	1	1	100	36	A	D	444	0	5
1121117	1	1	2	1	1	1	101	26	D	A	571	0	5
1121117	1	1	2	1	1	1	102	37	A	A	395	1	5
1121117	1	1	2	1	1	1	103	24	D	A	466	0	5
1121117	1	1	2	1	1	1	104	26	D	D	492	1	5
1121117	1	1	2	1	1	1	105	30	A	A	547	1	5
1121117	1	1	2	1	1	1	106	34	D	D	442	1	5
1121117	1	1	2	1	1	1	107	51	D	D	524	1	5
1121117	1	1	2	1	1	1	108	30	D	A	467	0	5
1121117	1	1	2	1	1	1	109	19	A	A	469	1	5
1121117	1	1	2	1	1	1	110	46	D	D	571	1	5
1121117	1	1	2	1	1	1	111	33	A	A	452	1	5
1121117	1	1	2	1	1	1	112	53	D	D	394	1	5
1121117	1	1	2	1	1	1	113	16	A	A	532	1	5
1121117	1	1	2	1	1	1	114	18	A	A	483	1	5
1121117	1	1	2	1	1	1	115	15	A	A	397	1	5
1121117	1	1	2	1	1	1	116	43	D	D	387	1	5
1121117	1	1	2	1	1	1	117	14	A	A	580	1	5
1121117	1	1	2	1	1	1	118	27	A	D	523	0	5
1121117	1	1	2	1	1	1	119	17	A	A	356	1	5
1121117	1	1	2	1	1	1	120	33	D	A	468	0	5
1121117	1	1	2	1	1	1	121	40	D	D	323	1	5
1121117	1	1	2	1	1	1	122	31	D	A	348	0	5
1121117	1	1	2	1	1	1	123	41	D	D	516	1	5
1121117	1	1	2	1	1	1	124	28	D	A	645	0	5
1121117	1	1	2	1	1	1	125	42	D	D	435	1	5
1121117	1	1	2	1	1	1	126	39	D	D	484	1	5
1121117	1	1	2	1	1	1	127	36	D	A	394	0	5
1121117	1	1	2	1	1	1	128	35	A	A	507	1	5
1121117	1	1	2	1	1	1	129	22	A	A	548	1	5
1121117	1	1	2	1	1	1	130	31	D	D	548	1	5
1121117	1	1	2	1	1	1	131	37	D	D	436	1	5
1121117	1	1	2	1	1	1	132	7	A	A	379	1	5
1121117	1	1	2	1	1	1	133	29	A	D	451	0	5
1121117	1	1	2	1	1	1	134	20	A	A	363	1	5
1121117	1	1	2	1	1	1	135	24	A	D	652	0	5
1121117	1	1	2	1	1	1	136	20	A	A	524	1	5
1121117	1	1	2	1	1	1	137	30	A	D	611	0	5
1121117	1	1	2	1	1	1	138	37	A	D	341	0	5
1121117	1	1	2	1	1	1	139	40	D	D	475	1	5
1121117	1	1	2	1	1	1	140	16	D	A	491	0	5
1121117	1	1	2	1	1	1	141	46	D	A	389	0	5
1121117	1	1	2	1	1	1	142	33	A	D	626	0	5
1121117	1	1	2	1	1	1	143	35	D	D	437	1	5
1121117	1	1	2	1	1	1	144	22	A	A	405	1	5
1121117	1	1	2	1	1	1	145	34	D	D	604	1	5
1121117	1	1	2	1	1	1	146	27	A	A	724	1	5
1121117	1	1	2	1	1	1	147	27	D	A	540	0	5
1121117	1	1	2	1	1	1	148	8	A	A	507	1	5
1121117	1	1	2	1	1	1	149	38	A	D	379	0	5
1121117	1	1	2	1	1	1	150	30	D	D	297	1	5
1121117	1	1	2	1	1	1	151	54	D	D	581	1	5
1121117	1	1	2	1	1	1	152	22	A	A	427	1	5
1121117	1	1	2	1	1	1	153	40	D	D	548	1	5
1121117	1	1	2	1	1	1	154	33	D	A	531	0	5
1121117	1	1	2	1	1	1	155	32	D	A	419	0	5
1121117	1	1	2	1	1	1	156	34	A	D	370	0	5
1121117	1	1	2	1	1	1	157	39	D	A	372	0	5
1121117	1	1	2	1	1	1	158	17	D	D	492	1	5
1121117	1	1	2	1	1	1	159	29	D	A	524	0	5
1121117	1	1	2	1	1	1	160	52	D	A	700	0	5
1121206	1	1	2	1	2	1	1	33	XD	D	10528	1	9
1121206	1	1	2	1	2	1	2	32	D	D	2304	1	9
1121206	1	1	2	1	2	1	3	22	A	D	2364	0	9
1121206	1	1	2	1	2	1	4	24	A	D	2563	0	9
1121206	1	1	2	1	2	1	5	37	D	A	2612	0	9
1121206	1	1	2	1	2	1	6	40	D	D	2155	1	9
1121206	1	1	2	1	2	1	7	14	XA	A	1907	1	9
1121206	1	1	2	1	2	1	8	37	D	A	1937	0	9
1121206	1	1	2	1	2	1	9	25	A	D	2404	0	9
1121206	1	1	2	1	2	1	10	36	A	A	1395	1	9
1121206	1	1	2	1	2	1	11	45	XA	A	1740	1	9
1121206	1	1	2	1	2	1	12	31	XD	D	1832	1	9
1121206	1	1	2	1	2	1	13	27	XA	D	1832	0	9
1121206	1	1	2	1	2	1	14	32	D	D	1744	1	9
1121206	1	1	2	1	2	1	15	27	XD	D	2066	1	9
1121206	1	1	2	1	2	1	16	12	XA	D	1792	0	9
1121206	1	1	2	1	2	1	17	38	A	A	1768	1	9
1121206	1	1	2	1	2	1	18	32	D	D	1731	1	9
1121206	1	1	2	1	2	1	19	26	A	D	1011	0	9
1121206	1	1	2	1	2	1	20	45	D	A	1899	0	9
1121206	1	1	2	1	2	1	21	21	A	A	2011	1	9
1121206	1	1	2	1	2	1	22	16	XD	A	1827	0	9
1121206	1	1	2	1	2	1	23	20	XD	A	1816	0	9
1121206	1	1	2	1	2	1	24	41	A	D	2057	0	9
1121206	1	1	2	1	2	1	25	34	D	A	2348	0	9
1121206	1	1	2	1	2	1	26	20	XA	D	3405	0	9
1121206	1	1	2	1	2	1	27	19	XD	A	1953	0	9
1121206	1	1	2	1	2	1	28	21	A	A	1784	1	9
1121206	1	1	2	1	2	1	29	34	D	A	1828	0	9
1121206	1	1	2	1	2	1	30	39	XA	D	1828	0	9
